price,address,bds,ba,sqft 
"$369,000","2520 Egret Lake Dr, Greenacres, FL 33413",3,2,"1,999"
"$459,900","1236 Woodland Ave SE, Atlanta, GA 30316",5,3,"2,459"
"$168,000","38 Owl Ln, Pine Grove, PA 17963",3,2,"1,836"
"$250,000","2801 Gorman Ave, Waco, TX 76707",4,3,"2,516"
"$258,111","99 Thomas Park Dr, Waynesville, NC",2,2,"1,248"
"$135,900","708 S 5th St, Marshall, IL 62441",3,2,"1,620"
"$950,000","(undisclosed Address), Huntington Station, NY 11746",5,4,--
"$199,000","130 Bellevue Ave, West Haven, CT 06516",3,3,"2,036"
"$253,000","103 Lakeview Cir, Avon Lake, OH 44001",4,3,"1,920"
"$197,000","7038 Palomino Bay, San Antonio, TX 78252",4,2,"1,693"
"$468,500","16640 Nall Ave, Stilwell, KS 66085",4,3,"2,447"
"$149,900","148 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$309,500","1616 Lakeview Ave, Richmond, VA 23220",3,3,"1,884"
"$172,000","509 Lake St, Beaver Dam, WI 53916",3,2,"1,396"
"$426,985","4811 Waves Pointe, Wilmington, NC",3,3,"2,278"
"$275,000","7034 Prickly Pear Ct, Aiken, SC 29801",4,3,"3,497"
"$210,000","7553 Weather Worn Way, Columbia, MD 21046",2,2,"1,337"
"$167,900","944 NE 49th Ln, Ankeny, IA 50021",2,3,"1,238"
"$40,000","0 N Pleasant Country Ranch Rd #7, Morristown, AZ 85342",10,Null,Null
"$129,500","22 Glen View Pl, Arden, NC 28704",2,1,970
"$399,000","84 Estelle Dr, West Kingston, RI 02892",4,2,"1,902"
"$145,000","313 Base Leg Dr, Edgewater, FL 32132",--,Null,Null
"$269,500","101 N Riverside Dr APT 610, New Smyrna Beach, FL 32168",2,2,"1,000"
"$465,000","10555 E Arrowvale Dr, Sun Lakes, AZ 85248",3,3,"2,283"
"$135,000","389 Ridge Crossing St APT B, Green River, WY 82935",2,2,"1,236"
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$400,000","908 Maryland Ave, Kenner, LA 70062",5,2,"2,280"
"$249,900","3116 E St SE, Washington, DC 20019",2,1,818
"$10,900","461 Marquis Ln, Livingston, TX 77351",1.79,Null,Null
"$47,000","1003 E Taylor St, Kokomo, IN 46901",2,1,"1,176"
"$245,000","3702 Belmont Ave, Evans, CO 80620",2,1,820
"$117,500","29 S Main St, Quincy, MI 49082",2,1,"1,150"
"$325,000","19 Delaney Ln, Fairmont, WV 26554",3,3,"3,440"
"$88,000","1 Santorini Ave, Morgantown, WV 26508",0.34,Null,Null
"$310,000","609 Finch St, Raymore, MO 64083",3,3,"2,624"
"$69,900","11 Portage Trl, East Hampton, CT 06424",6,Null,Null
"$325,000","5101 N Burlington Dr, Boise, ID 83704",3,2,"1,816"
"$369,000","2520 Egret Lake Dr, Greenacres, FL 33413",3,2,"1,999"
"$459,900","1236 Woodland Ave SE, Atlanta, GA 30316",5,3,"2,459"
"$168,000","38 Owl Ln, Pine Grove, PA 17963",3,2,"1,836"
"$250,000","2801 Gorman Ave, Waco, TX 76707",4,3,"2,516"
"$258,111","99 Thomas Park Dr, Waynesville, NC",2,2,"1,248"
"$135,900","708 S 5th St, Marshall, IL 62441",3,2,"1,620"
"$950,000","(undisclosed Address), Huntington Station, NY 11746",5,4,--
"$199,000","130 Bellevue Ave, West Haven, CT 06516",3,3,"2,036"
"$253,000","103 Lakeview Cir, Avon Lake, OH 44001",4,3,"1,920"
"$197,000","7038 Palomino Bay, San Antonio, TX 78252",4,2,"1,693"
"$468,500","16640 Nall Ave, Stilwell, KS 66085",4,3,"2,447"
"$149,900","148 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$309,500","1616 Lakeview Ave, Richmond, VA 23220",3,3,"1,884"
"$172,000","509 Lake St, Beaver Dam, WI 53916",3,2,"1,396"
"$426,985","4811 Waves Pointe, Wilmington, NC",3,3,"2,278"
"$275,000","7034 Prickly Pear Ct, Aiken, SC 29801",4,3,"3,497"
"$210,000","7553 Weather Worn Way, Columbia, MD 21046",2,2,"1,337"
"$167,900","944 NE 49th Ln, Ankeny, IA 50021",2,3,"1,238"
"$40,000","0 N Pleasant Country Ranch Rd #7, Morristown, AZ 85342",10,Null,Null
"$129,500","22 Glen View Pl, Arden, NC 28704",2,1,970
"$399,000","84 Estelle Dr, West Kingston, RI 02892",4,2,"1,902"
"$145,000","313 Base Leg Dr, Edgewater, FL 32132",--,Null,Null
"$269,500","101 N Riverside Dr APT 610, New Smyrna Beach, FL 32168",2,2,"1,000"
"$465,000","10555 E Arrowvale Dr, Sun Lakes, AZ 85248",3,3,"2,283"
"$135,000","389 Ridge Crossing St APT B, Green River, WY 82935",2,2,"1,236"
"Est. $161,089","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,475","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$400,000","908 Maryland Ave, Kenner, LA 70062",5,2,"2,280"
"$249,900","3116 E St SE, Washington, DC 20019",2,1,818
"$10,900","461 Marquis Ln, Livingston, TX 77351",1.79,Null,Null
"$47,000","1003 E Taylor St, Kokomo, IN 46901",2,1,"1,176"
"$245,000","3702 Belmont Ave, Evans, CO 80620",2,1,820
"$117,500","29 S Main St, Quincy, MI 49082",2,1,"1,150"
"$325,000","19 Delaney Ln, Fairmont, WV 26554",3,3,"3,440"
"$88,000","1 Santorini Ave, Morgantown, WV 26508",0.34,Null,Null
"$310,000","609 Finch St, Raymore, MO 64083",3,3,"2,624"
"$69,900","11 Portage Trl, East Hampton, CT 06424",6,Null,Null
"$325,000","5101 N Burlington Dr, Boise, ID 83704",3,2,"1,816"
"$369,000","2520 Egret Lake Dr, Greenacres, FL 33413",3,2,"1,999"
"$459,900","1236 Woodland Ave SE, Atlanta, GA 30316",5,3,"2,459"
"$168,000","38 Owl Ln, Pine Grove, PA 17963",3,2,"1,836"
"$250,000","2801 Gorman Ave, Waco, TX 76707",4,3,"2,516"
"$258,111","99 Thomas Park Dr, Waynesville, NC",2,2,"1,248"
"$135,900","708 S 5th St, Marshall, IL 62441",3,2,"1,620"
"$950,000","(undisclosed Address), Huntington Station, NY 11746",5,4,--
"$199,000","130 Bellevue Ave, West Haven, CT 06516",3,3,"2,036"
"$253,000","103 Lakeview Cir, Avon Lake, OH 44001",4,3,"1,920"
"$197,000","7038 Palomino Bay, San Antonio, TX 78252",4,2,"1,693"
"$468,500","16640 Nall Ave, Stilwell, KS 66085",4,3,"2,447"
"$149,900","148 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$309,500","1616 Lakeview Ave, Richmond, VA 23220",3,3,"1,884"
"$172,000","509 Lake St, Beaver Dam, WI 53916",3,2,"1,396"
"$426,985","4811 Waves Pointe, Wilmington, NC",3,3,"2,278"
"$275,000","7034 Prickly Pear Ct, Aiken, SC 29801",4,3,"3,497"
"$210,000","7553 Weather Worn Way, Columbia, MD 21046",2,2,"1,337"
"$167,900","944 NE 49th Ln, Ankeny, IA 50021",2,3,"1,238"
"$40,000","0 N Pleasant Country Ranch Rd #7, Morristown, AZ 85342",10,Null,Null
"$129,500","22 Glen View Pl, Arden, NC 28704",2,1,970
"$399,000","84 Estelle Dr, West Kingston, RI 02892",4,2,"1,902"
"$269,500","101 N Riverside Dr APT 610, New Smyrna Beach, FL 32168",2,2,"1,000"
"$145,000","313 Base Leg Dr, Edgewater, FL 32132",--,Null,Null
"$465,000","10555 E Arrowvale Dr, Sun Lakes, AZ 85248",3,3,"2,283"
"$74,900","12802 Park Knoll Dr, Garfield Heights, OH 44125",2,1,736
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$400,000","908 Maryland Ave, Kenner, LA 70062",5,2,"2,280"
"$249,900","3116 E St SE, Washington, DC 20019",2,1,818
"$10,900","461 Marquis Ln, Livingston, TX 77351",1.79,Null,Null
"$47,000","1003 E Taylor St, Kokomo, IN 46901",2,1,"1,176"
"$245,000","3702 Belmont Ave, Evans, CO 80620",2,1,820
"$117,500","29 S Main St, Quincy, MI 49082",2,1,"1,150"
"$325,000","19 Delaney Ln, Fairmont, WV 26554",3,3,"3,440"
"$88,000","1 Santorini Ave, Morgantown, WV 26508",0.34,Null,Null
"$310,000","609 Finch St, Raymore, MO 64083",3,3,"2,624"
"$69,900","11 Portage Trl, East Hampton, CT 06424",6,Null,Null
"$325,000","5101 N Burlington Dr, Boise, ID 83704",3,2,"1,816"
"$369,000","2520 Egret Lake Dr, Greenacres, FL 33413",3,2,"1,999"
"$459,900","1236 Woodland Ave SE, Atlanta, GA 30316",5,3,"2,459"
"$168,000","38 Owl Ln, Pine Grove, PA 17963",3,2,"1,836"
"$250,000","2801 Gorman Ave, Waco, TX 76707",4,3,"2,516"
"$258,111","99 Thomas Park Dr, Waynesville, NC",2,2,"1,248"
"$135,900","708 S 5th St, Marshall, IL 62441",3,2,"1,620"
"$950,000","(undisclosed Address), Huntington Station, NY 11746",5,4,--
"$199,000","130 Bellevue Ave, West Haven, CT 06516",3,3,"2,036"
"$253,000","103 Lakeview Cir, Avon Lake, OH 44001",4,3,"1,920"
"$197,000","7038 Palomino Bay, San Antonio, TX 78252",4,2,"1,693"
"$468,500","16640 Nall Ave, Stilwell, KS 66085",4,3,"2,447"
"$149,900","148 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$309,500","1616 Lakeview Ave, Richmond, VA 23220",3,3,"1,884"
"$172,000","509 Lake St, Beaver Dam, WI 53916",3,2,"1,396"
"$426,985","4811 Waves Pointe, Wilmington, NC",3,3,"2,278"
"$275,000","7034 Prickly Pear Ct, Aiken, SC 29801",4,3,"3,497"
"$210,000","7553 Weather Worn Way, Columbia, MD 21046",2,2,"1,337"
"$167,900","944 NE 49th Ln, Ankeny, IA 50021",2,3,"1,238"
"$40,000","0 N Pleasant Country Ranch Rd #7, Morristown, AZ 85342",10,Null,Null
"$129,500","22 Glen View Pl, Arden, NC 28704",2,1,970
"$399,000","84 Estelle Dr, West Kingston, RI 02892",4,2,"1,902"
"$269,500","101 N Riverside Dr APT 610, New Smyrna Beach, FL 32168",2,2,"1,000"
"$145,000","313 Base Leg Dr, Edgewater, FL 32132",--,Null,Null
"$465,000","10555 E Arrowvale Dr, Sun Lakes, AZ 85248",3,3,"2,283"
"$74,900","12802 Park Knoll Dr, Garfield Heights, OH 44125",2,1,736
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$400,000","908 Maryland Ave, Kenner, LA 70062",5,2,"2,280"
"$249,900","3116 E St SE, Washington, DC 20019",2,1,818
"$10,900","461 Marquis Ln, Livingston, TX 77351",1.79,Null,Null
"$47,000","1003 E Taylor St, Kokomo, IN 46901",2,1,"1,176"
"$245,000","3702 Belmont Ave, Evans, CO 80620",2,1,820
"$117,500","29 S Main St, Quincy, MI 49082",2,1,"1,150"
"$325,000","19 Delaney Ln, Fairmont, WV 26554",3,3,"3,440"
"$88,000","1 Santorini Ave, Morgantown, WV 26508",0.34,Null,Null
"$310,000","609 Finch St, Raymore, MO 64083",3,3,"2,624"
"$69,900","11 Portage Trl, East Hampton, CT 06424",6,Null,Null
"$325,000","5101 N Burlington Dr, Boise, ID 83704",3,2,"1,816"
"$369,000","2520 Egret Lake Dr, Greenacres, FL 33413",3,2,"1,999"
"$459,900","1236 Woodland Ave SE, Atlanta, GA 30316",5,3,"2,459"
"$168,000","38 Owl Ln, Pine Grove, PA 17963",3,2,"1,836"
"$250,000","2801 Gorman Ave, Waco, TX 76707",4,3,"2,516"
"$258,111","99 Thomas Park Dr, Waynesville, NC",2,2,"1,248"
"$135,900","708 S 5th St, Marshall, IL 62441",3,2,"1,620"
"$950,000","(undisclosed Address), Huntington Station, NY 11746",5,4,--
"$199,000","130 Bellevue Ave, West Haven, CT 06516",3,3,"2,036"
"$253,000","103 Lakeview Cir, Avon Lake, OH 44001",4,3,"1,920"
"$197,000","7038 Palomino Bay, San Antonio, TX 78252",4,2,"1,693"
"$468,500","16640 Nall Ave, Stilwell, KS 66085",4,3,"2,447"
"$149,900","148 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$309,500","1616 Lakeview Ave, Richmond, VA 23220",3,3,"1,884"
"$172,000","509 Lake St, Beaver Dam, WI 53916",3,2,"1,396"
"$426,985","4811 Waves Pointe, Wilmington, NC",3,3,"2,278"
"$275,000","7034 Prickly Pear Ct, Aiken, SC 29801",4,3,"3,497"
"$210,000","7553 Weather Worn Way, Columbia, MD 21046",2,2,"1,337"
"$167,900","944 NE 49th Ln, Ankeny, IA 50021",2,3,"1,238"
"$40,000","0 N Pleasant Country Ranch Rd #7, Morristown, AZ 85342",10,Null,Null
"$129,500","22 Glen View Pl, Arden, NC 28704",2,1,970
"$399,000","84 Estelle Dr, West Kingston, RI 02892",4,2,"1,902"
"$145,000","313 Base Leg Dr, Edgewater, FL 32132",--,Null,Null
"$269,500","101 N Riverside Dr APT 610, New Smyrna Beach, FL 32168",2,2,"1,000"
"$465,000","10555 E Arrowvale Dr, Sun Lakes, AZ 85248",3,3,"2,283"
"$135,000","389 Ridge Crossing St APT B, Green River, WY 82935",2,2,"1,236"
"Est. $161,089","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$400,000","908 Maryland Ave, Kenner, LA 70062",5,2,"2,280"
"$249,900","3116 E St SE, Washington, DC 20019",2,1,818
"$10,900","461 Marquis Ln, Livingston, TX 77351",1.79,Null,Null
"$47,000","1003 E Taylor St, Kokomo, IN 46901",2,1,"1,176"
"$245,000","3702 Belmont Ave, Evans, CO 80620",2,1,820
"$117,500","29 S Main St, Quincy, MI 49082",2,1,"1,150"
"$325,000","19 Delaney Ln, Fairmont, WV 26554",3,3,"3,440"
"$88,000","1 Santorini Ave, Morgantown, WV 26508",0.34,Null,Null
"$310,000","609 Finch St, Raymore, MO 64083",3,3,"2,624"
"$69,900","11 Portage Trl, East Hampton, CT 06424",6,Null,Null
"$325,000","5101 N Burlington Dr, Boise, ID 83704",3,2,"1,816"
"$369,000","2520 Egret Lake Dr, Greenacres, FL 33413",3,2,"1,999"
"$459,900","1236 Woodland Ave SE, Atlanta, GA 30316",5,3,"2,459"
"$168,000","38 Owl Ln, Pine Grove, PA 17963",3,2,"1,836"
"$250,000","2801 Gorman Ave, Waco, TX 76707",4,3,"2,516"
"$258,111","99 Thomas Park Dr, Waynesville, NC",2,2,"1,248"
"$135,900","708 S 5th St, Marshall, IL 62441",3,2,"1,620"
"$950,000","(undisclosed Address), Huntington Station, NY 11746",5,4,--
"$199,000","130 Bellevue Ave, West Haven, CT 06516",3,3,"2,036"
"$253,000","103 Lakeview Cir, Avon Lake, OH 44001",4,3,"1,920"
"$197,000","7038 Palomino Bay, San Antonio, TX 78252",4,2,"1,693"
"$468,500","16640 Nall Ave, Stilwell, KS 66085",4,3,"2,447"
"$149,900","148 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$309,500","1616 Lakeview Ave, Richmond, VA 23220",3,3,"1,884"
"$172,000","509 Lake St, Beaver Dam, WI 53916",3,2,"1,396"
"$426,985","4811 Waves Pointe, Wilmington, NC",3,3,"2,278"
"$275,000","7034 Prickly Pear Ct, Aiken, SC 29801",4,3,"3,497"
"$210,000","7553 Weather Worn Way, Columbia, MD 21046",2,2,"1,337"
"$167,900","944 NE 49th Ln, Ankeny, IA 50021",2,3,"1,238"
"$40,000","0 N Pleasant Country Ranch Rd #7, Morristown, AZ 85342",10,Null,Null
"$129,500","22 Glen View Pl, Arden, NC 28704",2,1,970
"$399,000","84 Estelle Dr, West Kingston, RI 02892",4,2,"1,902"
"$269,500","101 N Riverside Dr APT 610, New Smyrna Beach, FL 32168",2,2,"1,000"
"$145,000","313 Base Leg Dr, Edgewater, FL 32132",--,Null,Null
"$465,000","10555 E Arrowvale Dr, Sun Lakes, AZ 85248",3,3,"2,283"
"$135,000","389 Ridge Crossing St APT B, Green River, WY 82935",2,2,"1,236"
"Est. $161,089","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$249,900","3116 E St SE, Washington, DC 20019",2,1,818
"$245,000","3702 Belmont Ave, Evans, CO 80620",2,1,820
"$117,500","29 S Main St, Quincy, MI 49082",2,1,"1,150"
"$325,000","19 Delaney Ln, Fairmont, WV 26554",3,3,"3,440"
"$88,000","1 Santorini Ave, Morgantown, WV 26508",0.34,Null,Null
"$310,000","609 Finch St, Raymore, MO 64083",3,3,"2,624"
"$69,900","11 Portage Trl, East Hampton, CT 06424",6,Null,Null
"$325,000","5101 N Burlington Dr, Boise, ID 83704",3,2,"1,816"
"$369,000","2520 Egret Lake Dr, Greenacres, FL 33413",3,2,"1,999"
"$459,900","1236 Woodland Ave SE, Atlanta, GA 30316",5,3,"2,459"
"$168,000","38 Owl Ln, Pine Grove, PA 17963",3,2,"1,836"
"$250,000","2801 Gorman Ave, Waco, TX 76707",4,3,"2,516"
"$258,111","99 Thomas Park Dr, Waynesville, NC",2,2,"1,248"
"$135,900","708 S 5th St, Marshall, IL 62441",3,2,"1,620"
"$950,000","(undisclosed Address), Huntington Station, NY 11746",5,4,--
"$199,000","130 Bellevue Ave, West Haven, CT 06516",3,3,"2,036"
"$253,000","103 Lakeview Cir, Avon Lake, OH 44001",4,3,"1,920"
"$197,000","7038 Palomino Bay, San Antonio, TX 78252",4,2,"1,693"
"$468,500","16640 Nall Ave, Stilwell, KS 66085",4,3,"2,447"
"$149,900","148 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$309,500","1616 Lakeview Ave, Richmond, VA 23220",3,3,"1,884"
"$172,000","509 Lake St, Beaver Dam, WI 53916",3,2,"1,396"
"$426,985","4811 Waves Pointe, Wilmington, NC",3,3,"2,278"
"$275,000","7034 Prickly Pear Ct, Aiken, SC 29801",4,3,"3,497"
"$210,000","7553 Weather Worn Way, Columbia, MD 21046",2,2,"1,337"
"$167,900","944 NE 49th Ln, Ankeny, IA 50021",2,3,"1,238"
"$40,000","0 N Pleasant Country Ranch Rd #7, Morristown, AZ 85342",10,Null,Null
"$129,500","22 Glen View Pl, Arden, NC 28704",2,1,970
"$399,000","84 Estelle Dr, West Kingston, RI 02892",4,2,"1,902"
"$145,000","313 Base Leg Dr, Edgewater, FL 32132",--,Null,Null
"$269,500","101 N Riverside Dr APT 610, New Smyrna Beach, FL 32168",2,2,"1,000"
"$465,000","10555 E Arrowvale Dr, Sun Lakes, AZ 85248",3,3,"2,283"
"$135,000","389 Ridge Crossing St APT B, Green River, WY 82935",2,2,"1,236"
"$74,900","12802 Park Knoll Dr, Garfield Heights, OH 44125",2,1,736
"C$699,900","62 Utopia Way, Brampton, ON L6P 4A5",3,4,Null
"$339,900","4110 Silver Blvd, Bismarck, ND 58503",3,3,"2,540"
"Est. $161,089","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$400,000","908 Maryland Ave, Kenner, LA 70062",5,2,"2,280"
"$249,900","3116 E St SE, Washington, DC 20019",2,1,818
"$10,900","461 Marquis Ln, Livingston, TX 77351",1.79,Null,Null
"$47,000","1003 E Taylor St, Kokomo, IN 46901",2,1,"1,176"
"$245,000","3702 Belmont Ave, Evans, CO 80620",2,1,820
"$117,500","29 S Main St, Quincy, MI 49082",2,1,"1,150"
"$325,000","19 Delaney Ln, Fairmont, WV 26554",3,3,"3,440"
"$88,000","1 Santorini Ave, Morgantown, WV 26508",0.34,Null,Null
"$310,000","609 Finch St, Raymore, MO 64083",3,3,"2,624"
"$69,900","11 Portage Trl, East Hampton, CT 06424",6,Null,Null
"$325,000","5101 N Burlington Dr, Boise, ID 83704",3,2,"1,816"
"$369,000","2520 Egret Lake Dr, Greenacres, FL 33413",3,2,"1,999"
"$459,900","1236 Woodland Ave SE, Atlanta, GA 30316",5,3,"2,459"
"$168,000","38 Owl Ln, Pine Grove, PA 17963",3,2,"1,836"
"$250,000","2801 Gorman Ave, Waco, TX 76707",4,3,"2,516"
"$258,111","99 Thomas Park Dr, Waynesville, NC",2,2,"1,248"
"$135,900","708 S 5th St, Marshall, IL 62441",3,2,"1,620"
"$950,000","(undisclosed Address), Huntington Station, NY 11746",5,4,--
"$199,000","130 Bellevue Ave, West Haven, CT 06516",3,3,"2,036"
"$253,000","103 Lakeview Cir, Avon Lake, OH 44001",4,3,"1,920"
"$197,000","7038 Palomino Bay, San Antonio, TX 78252",4,2,"1,693"
"$468,500","16640 Nall Ave, Stilwell, KS 66085",4,3,"2,447"
"$149,900","148 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$309,500","1616 Lakeview Ave, Richmond, VA 23220",3,3,"1,884"
"$172,000","509 Lake St, Beaver Dam, WI 53916",3,2,"1,396"
"$426,985","4811 Waves Pointe, Wilmington, NC",3,3,"2,278"
"$275,000","7034 Prickly Pear Ct, Aiken, SC 29801",4,3,"3,497"
"$210,000","7553 Weather Worn Way, Columbia, MD 21046",2,2,"1,337"
"$167,900","944 NE 49th Ln, Ankeny, IA 50021",2,3,"1,238"
"$40,000","0 N Pleasant Country Ranch Rd #7, Morristown, AZ 85342",10,Null,Null
"$129,500","22 Glen View Pl, Arden, NC 28704",2,1,970
"$399,000","84 Estelle Dr, West Kingston, RI 02892",4,2,"1,902"
"$269,500","101 N Riverside Dr APT 610, New Smyrna Beach, FL 32168",2,2,"1,000"
"$145,000","313 Base Leg Dr, Edgewater, FL 32132",--,Null,Null
"$465,000","10555 E Arrowvale Dr, Sun Lakes, AZ 85248",3,3,"2,283"
"$135,000","389 Ridge Crossing St APT B, Green River, WY 82935",2,2,"1,236"
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $232,495","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$400,000","908 Maryland Ave, Kenner, LA 70062",5,2,"2,280"
"$249,900","3116 E St SE, Washington, DC 20019",2,1,818
"$10,900","461 Marquis Ln, Livingston, TX 77351",1.79,Null,Null
"$47,000","1003 E Taylor St, Kokomo, IN 46901",2,1,"1,176"
"$245,000","3702 Belmont Ave, Evans, CO 80620",2,1,820
"$117,500","29 S Main St, Quincy, MI 49082",2,1,"1,150"
"$325,000","19 Delaney Ln, Fairmont, WV 26554",3,3,"3,440"
"$88,000","1 Santorini Ave, Morgantown, WV 26508",0.34,Null,Null
"$310,000","609 Finch St, Raymore, MO 64083",3,3,"2,624"
"$69,900","11 Portage Trl, East Hampton, CT 06424",6,Null,Null
"$325,000","5101 N Burlington Dr, Boise, ID 83704",3,2,"1,816"
"$369,000","2520 Egret Lake Dr, Greenacres, FL 33413",3,2,"1,999"
"$459,900","1236 Woodland Ave SE, Atlanta, GA 30316",5,3,"2,459"
"$168,000","38 Owl Ln, Pine Grove, PA 17963",3,2,"1,836"
"$250,000","2801 Gorman Ave, Waco, TX 76707",4,3,"2,516"
"$258,111","99 Thomas Park Dr, Waynesville, NC",2,2,"1,248"
"$135,900","708 S 5th St, Marshall, IL 62441",3,2,"1,620"
"$950,000","(undisclosed Address), Huntington Station, NY 11746",5,4,--
